mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.03456449508667,0.06416382785573836,0.11156072616577148,0.013951506236544795,gini,30,6,300,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 6, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.519137191772461,0.08108317052945464,0.02224454879760742,0.002088640874980132,gini,40,1,50,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 1, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.95639066696167,0.0301921724898824,0.03528714179992676,0.004056462877787165,gini,40,1,100,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 1, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.0240687847137453,0.07324053234295198,0.07286238670349121,0.003973635542226814,gini,40,1,200,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 1, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.8686555862426757,0.14859207848999553,0.10946455001831054,0.0040794546210955835,gini,40,1,300,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 1, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.4837480068206787,0.020280001668458343,0.024445247650146485,0.00154802809047424,gini,40,2,50,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 2, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.9739948272705078,0.059198399365980064,0.05136594772338867,0.009921857490450988,gini,40,2,100,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 2, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.5613362312316896,0.36810156413172657,0.097752046585083,0.020854732630436263,gini,40,2,200,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 2, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.505038118362427,0.3101219236986742,0.11191587448120117,0.010646705029705663,gini,40,2,300,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 2, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.6454336643218994,0.10663695432605787,0.028723907470703126,0.004778440993039673,gini,40,4,50,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 4, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.0535537242889403,0.08161864443902928,0.049680662155151364,0.012831483849065366,gini,40,4,100,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 4, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.2743391513824465,0.2572400873879438,0.10537948608398437,0.025768509501569142,gini,40,4,200,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 4, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.478711652755737,0.32411017064919584,0.1381307601928711,0.015666246349671606,gini,40,4,300,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 4, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.6868198394775391,0.047844081740316874,0.03994450569152832,0.009885883275179232,gini,40,6,50,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 6, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.1670278549194335,0.15920421035505006,0.05685548782348633,0.025252728484386453,gini,40,6,100,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 6, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.2565855503082277,0.10216975705834382,0.08588790893554688,0.012791637605373411,gini,40,6,200,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 6, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.3362011909484863,0.18286362878521978,0.12517480850219725,0.015249449316372204,gini,40,6,300,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 6, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.5745162963867188,0.042285022653501404,0.02832331657409668,0.004164801570699859,gini,,1,50,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.2423507213592528,0.1105245866796577,0.051562261581420896,0.0060307619865160545,gini,,1,100,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.4183398723602294,0.32988454744052625,0.11028327941894531,0.04502520314673598,gini,,1,200,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 200}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.554575967788696,0.3737192664642837,0.10738840103149414,0.007643433724487793,gini,,1,300,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 300}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.6015573024749756,0.06211667674327144,0.02735905647277832,0.009457895400735643,gini,,2,50,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 50}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.1576075077056884,0.14081608537327578,0.049895429611206056,0.005313425607472061,gini,,2,100,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 100}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
